ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Localidade_Venda,Metodo_Pagamento,Status_Pedido
TX_12534,2025-03-25 10:03:00,CLI_970,Calça Jeans,Vestuário,873.32,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_12535,2025-01-14 11:50:00,CLI_677,Camiseta,Vestuário,2616.97,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12536,2026-01-21 09:13:00,CLI_192,Notebook,Eletrônicos,578.5,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_12537,2025-11-10 20:31:00,CLI_729,Cadeira Escritório,Casa,481.63,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_12538,2025-04-12 02:34:00,CLI_592,Jaqueta,Vestuário,1617.35,5,Curitiba/PR/Brasil,Pix,Concluído
TX_12539,2025-07-16 06:13:00,CLI_709,Camiseta,Vestuário,2715.44,3,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_12540,2025-11-15 03:20:00,CLI_700,Jaqueta,Vestuário,476.55,4,Bom Despacho/MG/Brasil,Pix,Concluído
TX_12541,2025-07-10 07:55:00,CLI_839,Camiseta,Vestuário,1411.73,4,Curitiba/PR/Brasil,Pix,Cancelado
TX_12542,2025-11-19 13:36:00,CLI_357,Jogo de Cama,Casa,1350.09,2,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12543,2026-01-28 07:48:00,CLI_127,Ficção Científica,Livros,30.72,5,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_12544,2025-05-19 02:05:00,CLI_295,Cafeteira,Casa,594.26,1,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_12545,2025-01-06 10:50:00,CLI_196,Tênis,Vestuário,959.11,2,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_12546,2025-12-08 01:41:00,CLI_629,Fone de Ouvido,Eletrônicos,2981.96,4,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_12547,2025-11-06 04:19:00,CLI_483,Tênis,Vestuário,2428.1,3,Curitiba/PR/Brasil,Cartão de Crédito,
TX_12548,2025-11-18 23:03:00,CLI_429,Notebook,Eletrônicos,2455.94,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_12549,2026-01-31 18:31:00,CLI_594,Camiseta,Vestuário,1731.84,4,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_12550,2026-01-23 05:48:00,CLI_703,Calça Jeans,Vestuário,2069.64,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_12551,2025-01-30 05:39:00,CLI_448,Fone de Ouvido,Eletrônicos,1643.44,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12552,2025-09-24 11:23:00,CLI_751,Desenvolvimento Pessoal,Livros,1769.54,3,São Paulo/SP/Brasil,Boleto Bancário,Em Processamento
TX_12553,2025-12-25 14:55:00,CLI_827,Calça Jeans,Vestuário,2781.17,2,Bom Despacho/MG/Brasil,Pix,Concluído
TX_12554,2025-09-04 04:16:00,CLI_774,Fone de Ouvido,Eletrônicos,2051.99,2,Curitiba/PR/Brasil,Pix,Concluído
TX_12555,2025-02-11 19:59:00,CLI_501,Tênis,Vestuário,603.17,2,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_12556,2025-10-01 06:15:00,CLI_461,Luminária,Casa,2556.74,4,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_12557,2025-07-30 06:26:00,CLI_703,Biografia,Livros,2665.27,2,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12558,2025-05-06 09:20:00,CLI_189,Notebook,Eletrônicos,1016.85,5,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_12559,2025-12-26 22:21:00,CLI_527,Smartphone,Eletrônicos,1389.55,4,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_12560,2025-05-15 11:41:00,CLI_947,História,Livros,2939.41,5,São Paulo/SP/Brasil,Pix,Cancelado
TX_12561,2025-09-02 09:43:00,CLI_762,Calça Jeans,Vestuário,152.09,2,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_12562,2025-04-23 08:23:00,CLI_479,Smartphone,Eletrônicos,2674.11,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12563,2025-08-26 03:11:00,CLI_188,Calça Jeans,Vestuário,3324.49,2,Bom Despacho/MG/Brasil,Pix,Concluído
TX_12564,2025-09-28 04:54:00,CLI_572,Smartwatch,Eletrônicos,1708.2,1,São Paulo/SP/Brasil,Pix,Cancelado
TX_12565,2025-12-17 14:16:00,CLI_950,Cadeira Escritório,Casa,2944.29,4,São Paulo/SP/Brasil,Pix,Concluído
TX_12566,2025-12-29 17:56:00,CLI_830,Desenvolvimento Pessoal,Livros,3288.78,1,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_12567,2025-03-30 06:49:00,CLI_377,Jogo de Cama,Casa,1491.45,4,Curitiba/PR/Brasil,Pix,Concluído
TX_12568,2025-04-12 14:00:00,CLI_217,Camiseta,Vestuário,58.32,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_12569,2025-03-12 06:49:00,CLI_832,Smartwatch,Eletrônicos,360.51,3,Bom Despacho/MG/Brasil,Pix,Concluído
TX_12570,2025-04-02 15:50:00,CLI_581,Notebook,Eletrônicos,2309.85,4,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_12571,2025-08-05 23:38:00,CLI_313,História,Livros,2768.29,5,São Paulo/SP/Brasil,Pix,Concluído
TX_12572,2025-02-05 16:09:00,CLI_435,Fone de Ouvido,Eletrônicos,3006.34,1,Curitiba/PR/Brasil,Boleto Bancário,Em Processamento
TX_12573,2025-09-11 21:09:00,CLI_730,Ficção Científica,Livros,1982.74,2,São Paulo/SP/Brasil,Pix,Concluído
TX_12574,2025-10-14 07:28:00,CLI_555,Notebook,Eletrônicos,1087.17,3,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_12575,2025-06-26 14:37:00,CLI_899,Calça Jeans,Vestuário,1183.32,2,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_12576,2026-01-25 00:22:00,CLI_269,Cadeira Escritório,Casa,1265.89,3,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12577,2025-08-03 19:05:00,CLI_681,Jaqueta,Vestuário,159.5,4,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_12578,2025-12-01 00:24:00,CLI_103,Desenvolvimento Pessoal,Livros,2090.74,2,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_12579,2025-03-31 03:07:00,CLI_500,Cadeira Escritório,Casa,2545.5,2,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_12580,2026-02-04 07:31:00,CLI_588,Smartphone,Eletrônicos,1874.7,3,Salvador/BA/Brasil,Boleto Bancário,Cancelado
TX_12581,2025-11-28 21:40:00,CLI_520,Fone de Ouvido,Eletrônicos,2583.58,3,Curitiba/PR/Brasil,Cartão de Crédito,Cancelado
TX_12582,2025-08-23 01:44:00,CLI_505,Cafeteira,Casa,2551.18,1,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_12583,2025-08-01 15:57:00,CLI_234,Cadeira Escritório,Casa,2382.84,4,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_12584,2025-12-22 02:58:00,CLI_631,Fone de Ouvido,Eletrônicos,1314.09,5,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_12585,2025-08-20 16:13:00,CLI_812,Smartphone,Eletrônicos,596.78,1,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_12586,2025-12-24 15:30:00,CLI_765,Cafeteira,Casa,2946.78,5,São Paulo/SP/Brasil,Pix,Concluído
TX_12587,2025-07-30 14:37:00,CLI_134,Jogo de Cama,Casa,1191.05,1,Bom Despacho/MG/Brasil,Cartão de Crédito,
TX_12588,2025-10-31 17:22:00,CLI_351,Desenvolvimento Pessoal,Livros,751.29,4,Curitiba/PR/Brasil,Pix,Cancelado
TX_12589,2025-08-30 23:55:00,CLI_910,Camiseta,Vestuário,3108.51,1,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_12590,2025-07-30 16:13:00,CLI_688,Calça Jeans,Vestuário,2253.67,1,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_12591,2025-04-22 17:08:00,CLI_878,História,Livros,1163.27,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_12592,2025-08-01 06:58:00,CLI_411,Biografia,Livros,2383.88,2,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_12593,2026-01-15 10:44:00,CLI_917,História,Livros,3479.99,3,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_12594,2025-12-22 15:32:00,CLI_160,Calça Jeans,Vestuário,929.33,5,São Paulo/SP/Brasil,Pix,Concluído
TX_12595,2025-07-28 13:20:00,CLI_310,História,Livros,666.06,1,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_12596,2025-04-09 19:48:00,CLI_695,Camiseta,Vestuário,632.93,5,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_12597,2025-10-15 05:15:00,CLI_528,Jaqueta,Vestuário,2462.96,2,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_12598,2025-10-01 14:26:00,CLI_942,Smartwatch,Eletrônicos,2909.15,5,São Paulo/SP/Brasil,Pix,Concluído
TX_12599,2025-01-16 07:02:00,CLI_835,Desenvolvimento Pessoal,Livros,2438.66,5,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_12600,2025-06-04 23:27:00,CLI_755,Notebook,Eletrônicos,2111.24,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_12601,2025-01-14 12:59:00,CLI_713,Cadeira Escritório,Casa,641.02,5,Curitiba/PR/Brasil,Pix,Em Processamento
TX_12602,2025-07-08 08:49:00,CLI_721,Biografia,Livros,1863.8,3,São Paulo/SP/Brasil,Cartão de Crédito,Em Processamento
TX_12603,2025-12-24 05:00:00,CLI_901,Jogo de Cama,Casa,3052.4,1,São Paulo/SP/Brasil,Pix,Em Processamento
TX_12604,2025-09-15 00:11:00,CLI_495,Smartwatch,Eletrônicos,2224.55,3,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_12605,2025-10-24 01:46:00,CLI_205,Fone de Ouvido,Eletrônicos,1337.95,3,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12606,2025-04-13 15:19:00,CLI_893,Fone de Ouvido,Eletrônicos,176.64,4,São Paulo/SP/Brasil,Cartão de Crédito,Em Processamento
TX_12607,2025-01-22 15:13:00,CLI_149,Jaqueta,Vestuário,724.5,5,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_12608,2025-03-23 13:43:00,CLI_253,Smartphone,Eletrônicos,1857.49,5,Curitiba/PR/Brasil,Pix,Em Processamento
TX_12609,2025-09-27 11:08:00,CLI_870,Tênis,Vestuário,3313.64,1,Bom Despacho/MG/Brasil,Pix,Concluído
TX_12610,2025-11-20 09:24:00,CLI_190,Jogo de Cama,Casa,277.29,5,Curitiba/PR/Brasil,Cartão de Crédito,Cancelado
TX_12611,2025-03-29 16:07:00,CLI_515,Smartwatch,Eletrônicos,1380.82,1,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_12612,2025-11-16 04:05:00,CLI_567,Camiseta,Vestuário,213.01,2,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_12613,2025-04-22 11:07:00,CLI_922,Cafeteira,Casa,2088.09,2,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_12614,2025-02-11 06:05:00,CLI_111,Cadeira Escritório,Casa,2579.21,3,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_12615,2025-04-21 13:55:00,CLI_710,Jogo de Cama,Casa,79.71,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_12616,2025-01-05 06:14:00,CLI_664,Desenvolvimento Pessoal,Livros,,5,Rio de Janeiro/RJ/Brasil,Pix,Cancelado
TX_12617,2025-07-12 22:09:00,CLI_879,Notebook,Eletrônicos,1579.27,2,Salvador/BA/Brasil,Pix,Concluído
TX_12618,2026-01-27 23:32:00,CLI_415,Desenvolvimento Pessoal,Livros,161.47,3,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Cancelado
TX_12619,2025-08-14 12:32:00,CLI_897,Luminária,Casa,3296.58,1,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_12620,2025-06-30 19:27:00,CLI_562,Jogo de Cama,Casa,3493.3,2,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_12621,2025-03-19 06:44:00,CLI_230,Cadeira Escritório,Casa,819.41,1,Curitiba/PR/Brasil,Pix,Cancelado
TX_12622,2025-10-27 02:30:00,CLI_232,História,Livros,1314.32,3,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_12623,2025-05-12 06:20:00,CLI_719,Calça Jeans,Vestuário,1842.66,2,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_12624,2025-08-02 13:35:00,CLI_174,Camiseta,Vestuário,3383.25,5,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_12625,2025-07-13 20:49:00,CLI_704,Calça Jeans,Vestuário,3181.75,5,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_12626,2026-01-20 18:52:00,CLI_852,Calça Jeans,Vestuário,1678.95,4,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_12627,2025-11-09 06:23:00,CLI_481,História,Livros,3208.53,4,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_12628,2025-09-26 05:53:00,CLI_150,Notebook,Eletrônicos,1838.55,3,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_12629,2025-11-05 18:01:00,CLI_863,Fone de Ouvido,Eletrônicos,675.75,5,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_12630,2025-01-16 00:09:00,CLI_168,Jaqueta,Vestuário,1024.23,1,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_12631,2026-01-06 02:17:00,CLI_911,Biografia,Livros,1077.78,2,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_12632,2025-03-02 00:34:00,CLI_309,Notebook,Eletrônicos,1815.3,5,Bom Despacho/MG/Brasil,Pix,Concluído
TX_12633,2025-01-17 20:11:00,CLI_727,Jaqueta,Vestuário,1897.41,3,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_12634,2025-06-01 00:23:00,CLI_437,Jogo de Cama,Casa,2179.48,2,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_12635,2025-04-29 01:03:00,CLI_683,Calça Jeans,Vestuário,3264.72,4,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_12636,2025-11-14 13:40:00,CLI_228,Fone de Ouvido,Eletrônicos,3205.08,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12637,2025-03-09 00:08:00,CLI_187,Cadeira Escritório,Casa,1666.4,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_12638,2025-02-21 17:57:00,CLI_540,História,Livros,2007.97,4,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_12639,2025-06-07 16:45:00,CLI_363,Fone de Ouvido,Eletrônicos,435.0,2,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_12640,2025-12-05 21:07:00,CLI_423,Notebook,Eletrônicos,2978.71,1,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_12641,2025-04-11 21:55:00,CLI_273,História,Livros,270.36,3,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_12642,2026-01-26 22:38:00,CLI_283,Ficção Científica,Livros,3381.5,2,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12643,2025-09-05 06:36:00,CLI_315,Notebook,Eletrônicos,1616.78,2,Salvador/BA/Brasil,Pix,Concluído
TX_12644,2025-08-18 09:46:00,CLI_663,Cafeteira,Casa,2137.13,3,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_12645,2025-08-01 04:23:00,CLI_893,Smartwatch,Eletrônicos,800.84,1,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_12646,2026-02-03 20:45:00,CLI_173,Desenvolvimento Pessoal,Livros,2755.7,1,São Paulo/SP/Brasil,Boleto Bancário,Em Processamento
TX_12647,2025-12-22 08:09:00,CLI_773,Luminária,Casa,595.11,5,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_12648,2025-07-16 06:34:00,CLI_361,Fone de Ouvido,Eletrônicos,144.08,1,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_12649,2025-10-06 02:41:00,CLI_846,Fone de Ouvido,Eletrônicos,2582.07,1,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_12650,2025-07-20 22:50:00,CLI_474,Cafeteira,Casa,882.33,1,Salvador/BA/Brasil,Pix,Concluído
TX_12651,2025-01-26 09:43:00,CLI_111,História,Livros,2063.6,1,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_12652,2025-10-04 09:25:00,CLI_118,Cafeteira,Casa,3480.7,2,São Paulo/SP/Brasil,Boleto Bancário,Em Processamento
TX_12653,2025-10-04 00:49:00,CLI_797,Calça Jeans,Vestuário,743.39,4,São Paulo/SP/Brasil,Pix,Concluído
TX_12654,2025-07-10 18:34:00,CLI_667,Notebook,Eletrônicos,1406.7,3,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12655,2025-07-20 10:58:00,CLI_261,Ficção Científica,Livros,2134.16,3,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Cancelado
TX_12656,2025-04-16 06:57:00,CLI_839,Cadeira Escritório,Casa,840.0,4,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_12657,2025-08-28 10:14:00,CLI_369,Notebook,Eletrônicos,2977.26,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12658,2025-09-16 20:39:00,CLI_671,História,Livros,1698.14,1,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_12659,2025-12-25 20:59:00,CLI_194,Smartphone,Eletrônicos,1899.87,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_12660,2025-07-19 12:55:00,CLI_202,Notebook,Eletrônicos,350.43,5,Rio de Janeiro/RJ/Brasil,Pix,Em Processamento
TX_12661,2025-03-25 13:37:00,CLI_346,Luminária,Casa,664.85,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_12662,2025-08-21 23:20:00,CLI_788,Ficção Científica,Livros,3457.44,2,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_12663,2025-09-01 16:17:00,CLI_379,Jaqueta,Vestuário,1281.3,3,São Paulo/SP/Brasil,Pix,Cancelado
TX_12664,2025-02-10 15:08:00,CLI_868,Notebook,Eletrônicos,236.38,4,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_12665,2025-05-20 14:22:00,CLI_997,Jogo de Cama,Casa,2777.46,4,Salvador/BA/Brasil,Pix,Concluído
TX_12666,2025-06-17 23:59:00,CLI_877,Biografia,Livros,2023.12,1,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_12667,2025-02-07 18:14:00,CLI_408,Notebook,Eletrônicos,72.31,3,Curitiba/PR/Brasil,Pix,Em Processamento
TX_12668,2025-07-18 17:38:00,CLI_510,Ficção Científica,Livros,183.74,1,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_12669,2025-05-03 14:48:00,CLI_949,Smartwatch,Eletrônicos,44.15,1,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_12670,2025-01-05 21:17:00,CLI_658,Smartwatch,Eletrônicos,2063.37,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_12671,2025-01-31 08:05:00,CLI_754,Smartphone,Eletrônicos,115.41,3,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_12672,2025-12-19 06:49:00,CLI_885,Cafeteira,Casa,3300.51,3,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_12673,2025-10-22 22:09:00,CLI_944,Jogo de Cama,Casa,665.56,4,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_12674,2025-08-26 11:54:00,CLI_934,Ficção Científica,Livros,3317.12,3,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_12675,2025-03-12 01:29:00,CLI_426,Cafeteira,Casa,1011.12,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12676,2025-09-21 03:05:00,CLI_227,Cafeteira,Casa,1957.67,5,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_12677,2025-09-29 07:12:00,CLI_390,Desenvolvimento Pessoal,Livros,3103.81,3,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_12678,2025-11-02 23:24:00,CLI_479,Biografia,Livros,535.69,4,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_12679,2025-07-14 00:24:00,CLI_340,Fone de Ouvido,Eletrônicos,3393.73,4,Curitiba/PR/Brasil,Cartão de Crédito,Cancelado
TX_12680,2025-08-05 01:02:00,CLI_558,Tênis,Vestuário,51.54,4,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12681,2025-03-09 06:42:00,CLI_461,História,Livros,2802.22,1,São Paulo/SP/Brasil,Pix,Em Processamento
TX_12682,2025-07-11 06:47:00,CLI_797,Luminária,Casa,30.22,4,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_12683,2025-06-11 14:26:00,CLI_155,História,Livros,1223.81,4,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_12684,2025-05-11 10:18:00,CLI_176,Jogo de Cama,Casa,744.02,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_12685,2025-12-30 12:48:00,CLI_370,Desenvolvimento Pessoal,Livros,2565.75,3,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_12686,2025-01-28 10:53:00,CLI_840,Cadeira Escritório,Casa,1618.92,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_12687,2026-01-03 13:48:00,CLI_694,História,Livros,763.61,3,Bom Despacho/MG/Brasil,Pix,Concluído
TX_12688,2026-01-01 20:43:00,CLI_606,Calça Jeans,Vestuário,934.49,5,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_12689,2025-01-26 06:20:00,CLI_348,Fone de Ouvido,Eletrônicos,3478.46,4,Curitiba/PR/Brasil,Pix,Concluído
TX_12690,2025-11-25 03:25:00,CLI_677,Jogo de Cama,Casa,661.85,1,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_12691,2025-04-22 06:28:00,CLI_970,História,Livros,2863.57,5,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_12692,2025-10-17 13:49:00,CLI_396,Calça Jeans,Vestuário,917.88,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_12693,2025-07-22 15:42:00,CLI_485,Jogo de Cama,Casa,2166.33,5,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_12694,2025-08-31 08:04:00,CLI_736,Jogo de Cama,Casa,3266.69,2,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_12695,2025-03-11 08:08:00,CLI_802,Jogo de Cama,Casa,650.53,5,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_12696,2025-11-12 06:26:00,CLI_333,Smartphone,Eletrônicos,2667.59,2,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_12697,2025-06-02 16:53:00,CLI_775,Jogo de Cama,Casa,261.05,5,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_12698,2025-06-14 02:52:00,CLI_436,Smartwatch,Eletrônicos,2951.95,3,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_12699,2025-08-12 19:24:00,CLI_806,Smartwatch,Eletrônicos,2138.59,1,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_12700,2025-01-02 13:25:00,CLI_907,Camiseta,Vestuário,1005.95,2,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_12701,2025-03-07 16:49:00,CLI_560,Jaqueta,Vestuário,1644.03,2,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_12702,2025-07-25 10:11:00,CLI_847,Ficção Científica,Livros,1681.33,4,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_12703,2025-07-13 01:10:00,CLI_443,Luminária,Casa,2156.05,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Em Processamento
TX_12704,2025-02-13 01:16:00,CLI_755,Jogo de Cama,Casa,1663.11,3,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_12705,2025-01-10 23:03:00,CLI_763,Jaqueta,Vestuário,3041.87,4,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_12706,2025-08-04 04:42:00,CLI_480,Jaqueta,Vestuário,1998.57,1,Curitiba/PR/Brasil,Pix,Concluído
TX_12707,2025-12-28 13:49:00,CLI_295,Smartphone,Eletrônicos,2819.9,3,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_12708,2025-05-25 19:34:00,CLI_558,Cadeira Escritório,Casa,946.42,5,São Paulo/SP/Brasil,Pix,Em Processamento
TX_12709,2025-04-22 20:02:00,CLI_815,Camiseta,Vestuário,2698.71,4,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_12710,2025-11-03 17:16:00,CLI_537,Luminária,Casa,134.82,5,Bom Despacho/MG/Brasil,Pix,Concluído
TX_12711,2025-12-26 22:35:00,CLI_312,Fone de Ouvido,Eletrônicos,513.08,4,Salvador/BA/Brasil,Pix,Concluído
TX_12712,2026-01-17 07:35:00,CLI_704,Calça Jeans,Vestuário,911.55,4,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_12713,2025-10-27 18:12:00,CLI_924,Notebook,Eletrônicos,2283.44,1,Salvador/BA/Brasil,Pix,Em Processamento
TX_12714,2025-05-09 00:33:00,CLI_104,Cafeteira,Casa,2453.81,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_12715,2025-04-09 20:11:00,CLI_643,Biografia,Livros,2465.65,3,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_12716,2025-07-23 15:44:00,CLI_864,Calça Jeans,Vestuário,1771.49,4,Bom Despacho/MG/Brasil,Cartão de Crédito,Em Processamento
TX_12717,2025-08-19 17:56:00,CLI_758,Calça Jeans,Vestuário,1917.94,4,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_12718,2025-09-25 01:41:00,CLI_493,Luminária,Casa,2445.89,2,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_12719,2025-08-28 19:37:00,CLI_713,Cadeira Escritório,Casa,1884.63,3,Bom Despacho/MG/Brasil,Pix,Concluído
TX_12720,2025-11-16 09:11:00,CLI_680,Cadeira Escritório,Casa,2716.03,4,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_12721,2025-08-16 05:15:00,CLI_306,Camiseta,Vestuário,1391.48,1,Salvador/BA/Brasil,Cartão de Crédito,Em Processamento
TX_12722,2025-02-12 13:06:00,CLI_510,Notebook,Eletrônicos,476.44,1,Curitiba/PR/Brasil,Pix,Concluído
